PRIMARY_OFFENCE,OCC_MONTH,OCC_DOW,OCC_DAY,OCC_DOY,OCC_HOUR,REPORT_YEAR,REPORT_DOW,REPORT_DAY,REPORT_HOUR,DIVISION,PREMISES_TYPE,BIKE_MAKE,BIKE_TYPE,BIKE_SPEED,BIKE_COLOUR,BIKE_COST,STATUS,NEIGHBOURHOOD_158,NEIGHBOURHOOD_140,LAT_WGS84
58,5,1,6,188,21,2020,5,7,12,16,4,754,7,3.0,9,499.0,1,55,46,43.67944439
59,5,2,4,186,14,2020,5,7,21,7,0,403,3,18.0,55,700.0,1,154,130,43.77248949
58,5,3,7,188,22,2020,5,7,22,11,0,1078,4,30.0,9,1500.0,1,42,37,43.74059588
58,5,3,5,187,21,2020,5,7,13,3,1,1046,4,20.0,133,1250.0,1,138,123,43.64444078
59,5,0,3,185,15,2020,5,7,15,14,4,1046,3,24.0,225,400.0,1,119,105,43.67765943
58,5,3,5,187,14,2020,5,7,10,3,0,169,3,21.0,248,400.0,1,3,3,43.66785371
58,5,1,6,188,23,2020,5,7,9,3,4,169,4,10.0,225,200.0,1,109,95,43.6602801
58,5,1,6,188,23,2020,5,7,1,16,5,754,4,1.0,133,500.0,1,101,89,43.67126273
59,5,1,6,188,13,2020,5,7,6,14,5,144,3,24.0,133,1000.0,1,119,105,43.67559232
58,5,1,6,188,9,2020,5,7,23,13,5,754,7,8.0,248,800.0,1,153,6,43.65572049
58,5,3,5,187,14,2020,5,7,14,14,0,1078,7,1.0,93,300.0,1,23,21,43.68045423
58,6,6,24,176,17,2020,5,7,13,3,0,723,4,25.0,133,600.0,1,83,71,43.64299529
59,5,0,3,185,20,2020,5,7,13,13,2,483,3,6.0,12,155.0,1,136,121,43.6589464
58,6,0,26,178,0,2020,5,7,20,3,0,249,3,24.0,248,700.0,1,52,88,43.63747028
59,5,4,2,184,13,2020,5,7,20,7,4,754,3,6.0,35,300.0,1,27,25,43.73795726
59,5,4,2,184,20,2020,5,7,12,3,4,262,3,7.0,12,700.0,1,135,120,43.64780619
59,5,1,6,188,8,2020,5,7,15,7,0,1046,3,17.0,116,700.0,1,4,130,43.75593079
58,6,3,7,159,23,2020,5,7,15,9,0,754,7,40.0,160,926.0,1,14,12,43.67514635
58,5,1,6,188,9,2020,5,7,15,3,5,754,3,6.0,133,370.0,1,83,71,43.64124569
59,5,6,1,183,9,2020,5,7,19,14,0,754,3,18.0,248,400.0,1,50,43,43.70185537
58,5,5,7,189,17,2020,5,7,18,13,1,1078,1,4.0,9,900.0,1,153,6,43.64733019
7,6,5,9,161,16,2020,6,8,12,12,0,1055,7,20.0,86,2485.98999,1,25,23,43.67080371
59,5,6,8,190,17,2020,6,8,18,14,1,144,3,21.0,133,0.0,1,123,83,43.69830143
58,5,6,8,190,15,2020,6,8,20,12,5,804,3,21.0,190,400.0,1,93,79,43.6631952
58,5,5,7,189,23,2020,6,8,6,16,3,723,3,21.0,133,600.0,1,150,134,43.6765549
59,5,5,7,189,17,2020,6,8,16,14,0,754,7,9.0,83,1475.0,1,156,138,43.69508433
59,5,2,4,186,9,2020,6,8,14,12,5,170,3,21.0,53,300.0,1,21,19,43.6629221
59,5,6,8,190,19,2020,6,8,22,14,5,754,7,3.0,133,1800.0,1,3,3,43.67293171
39,5,1,6,188,19,2020,6,8,17,13,0,1078,7,1.0,9,800.0,0,153,6,43.6592374
58,5,2,4,186,0,2020,6,8,14,12,0,983,4,14.0,35,299.9899902,1,126,123,43.65315379
7,5,5,7,189,20,2020,6,8,9,11,3,170,3,7.0,139,689.2800293,1,139,124,43.768379
59,5,6,8,190,13,2020,6,8,14,7,0,403,4,24.0,248,750.0,1,27,25,43.75305849
20,6,3,14,166,4,2020,6,8,11,9,1,754,5,11.0,9,2711.939941,1,146,129,43.74391954
7,6,0,26,178,0,2020,6,8,20,16,0,957,5,18.0,9,689.2800293,1,132,117,43.67008402
20,6,3,14,166,4,2020,6,8,11,9,1,754,5,11.0,9,1468.939941,1,146,129,43.74391954
20,6,3,14,166,4,2020,6,8,11,9,1,754,5,11.0,133,2259.939941,1,146,129,43.74391954
58,5,4,9,191,13,2020,4,9,16,13,5,754,2,7.0,9,1400.0,1,25,23,43.66605971
58,5,4,9,191,18,2020,4,9,19,13,1,1078,3,9.0,212,450.0,0,136,121,43.6579417
58,5,4,9,191,14,2020,4,9,22,13,4,754,5,22.0,133,700.0,1,153,6,43.6570024
58,5,4,9,191,13,2020,4,9,16,13,5,754,2,7.0,9,1400.0,1,25,23,43.66605971
59,5,1,6,188,1,2020,4,9,19,14,5,158,4,18.0,93,1400.0,1,3,3,43.67154531
59,5,4,9,191,1,2020,4,9,6,16,0,820,3,21.0,35,700.0,1,30,28,43.68311161
58,5,4,9,191,17,2020,4,9,18,3,5,723,7,18.0,9,1200.0,1,3,3,43.66636151
59,5,1,6,188,21,2020,4,9,18,7,1,754,5,16.0,9,1000.0,1,157,139,43.78382529
58,5,6,8,190,9,2020,4,9,18,0,0,754,4,6.0,83,299.0,1,60,50,43.6374378
59,5,6,1,183,19,2020,4,9,13,8,5,170,3,10.0,34,200.0,1,8,7,43.76990349
7,5,4,9,191,17,2020,4,9,17,2,3,512,7,27.0,9,1800.0,1,67,56,43.69786367
59,5,1,6,188,1,2020,4,9,19,14,5,405,7,0.0,152,600.0,1,3,3,43.67154531
59,5,4,9,191,4,2020,4,9,10,16,4,170,3,10.0,19,300.0,1,132,117,43.66799
58,5,4,9,191,12,2020,4,9,15,13,5,804,3,7.0,178,330.0,1,74,62,43.65225919
59,5,6,1,183,19,2020,4,9,13,8,5,170,3,10.0,9,400.0,1,8,7,43.76990349
59,5,6,1,183,12,2020,4,9,14,3,3,365,3,0.0,133,2000.0,1,83,71,43.6513108
58,5,4,9,191,0,2020,4,9,12,3,4,754,7,7.0,9,1200.0,1,3,3,43.66682691
58,5,4,9,191,18,2020,4,9,19,13,1,1078,7,9.0,9,450.0,1,136,121,43.6579417
58,5,6,8,190,9,2020,4,9,21,16,0,820,10,1.0,212,600.0,1,125,111,43.66211593
59,5,0,10,192,16,2020,0,10,17,14,5,536,3,7.0,225,600.0,1,82,70,43.71358716
59,5,5,7,189,14,2020,0,10,13,14,0,893,7,8.0,190,300.0,1,3,3,43.67474702
58,6,2,13,165,0,2020,0,10,16,16,3,750,5,20.0,49,2000.0,1,55,46,43.6765549
59,5,0,10,192,21,2020,0,10,22,13,0,459,3,8.0,9,215.0,1,138,123,43.64341598
53,5,4,9,191,11,2020,0,10,8,2,0,678,1,7.0,248,2000.0,1,152,136,43.67474672
59,5,4,9,191,21,2020,0,10,18,8,0,754,3,7.0,9,459.0,1,8,7,43.7694726
58,6,2,20,172,20,2020,0,10,20,7,0,754,3,21.0,9,500.0,1,157,139,43.75029159
59,5,1,6,188,13,2020,0,10,18,14,5,316,1,1.0,9,2000.0,1,3,3,43.66690401
59,6,1,29,181,19,2020,0,10,18,14,5,893,2,7.0,212,350.0,1,81,69,43.72310188
59,5,4,2,184,2,2020,0,10,19,6,0,983,3,24.0,9,150.0,1,157,139,43.76755718
58,5,6,8,190,18,2020,0,10,2,12,2,169,7,15.0,93,50.0,1,93,79,43.65073129
58,6,2,13,165,0,2020,0,10,16,16,3,730,5,22.0,34,2700.0,1,55,46,43.6765549
7,5,5,7,189,3,2020,0,10,15,2,3,405,3,27.0,225,1000.0,1,67,56,43.68965719
59,6,1,29,181,19,2020,0,10,18,14,5,893,2,7.0,212,350.0,1,81,69,43.72310188
7,1,6,28,240,6,2020,0,10,11,16,0,158,5,11.0,9,1800.0,1,125,111,43.66052751
7,1,6,28,240,6,2020,0,10,11,16,0,405,3,12.0,152,2000.0,1,125,111,43.66052751
58,5,4,9,191,13,2020,0,10,8,16,6,169,3,21.0,9,367.0,1,30,28,43.68336521
7,6,2,27,179,12,2020,2,11,15,3,0,957,7,0.0,133,689.2800293,1,124,110,43.63960029
7,5,0,10,192,22,2020,2,11,14,9,3,405,3,10.0,34,900.0,1,42,37,43.73814038
7,5,0,10,192,14,2020,2,11,12,16,4,747,7,10.0,9,1500.0,1,132,117,43.6696478
59,6,2,27,179,22,2020,2,11,10,7,0,1192,3,10.0,133,300.0,1,40,130,43.77640269
7,5,2,11,193,9,2020,2,11,9,2,0,957,10,24.0,248,2500.0,1,67,56,43.68322342
59,5,0,10,192,23,2020,2,11,23,14,0,723,5,7.0,9,300.0,1,3,3,43.66945721
58,5,4,9,191,15,2020,2,11,15,3,0,754,7,21.0,9,500.0,1,3,3,43.67218192
59,5,0,10,192,14,2020,2,11,19,14,0,754,4,1.0,9,1388.77002,1,3,3,43.67496542
58,5,4,9,191,21,2020,2,11,14,0,3,723,7,18.0,9,800.0,1,70,59,43.66456805
58,5,4,9,191,23,2020,2,11,12,13,0,754,4,28.0,133,1100.0,1,57,123,43.64099988
58,5,4,9,191,23,2020,2,11,12,16,3,1046,10,7.0,133,500.0,1,38,35,43.68268123
59,5,2,11,193,6,2020,2,11,8,16,4,158,3,21.0,133,800.0,1,30,28,43.68579051
59,5,2,11,193,6,2020,2,11,8,16,4,144,7,9.0,248,800.0,1,30,28,43.68579051
7,5,2,11,193,9,2020,2,11,9,2,0,365,10,24.0,249,6000.0,1,67,56,43.68322342
59,5,2,11,193,6,2020,2,11,8,16,4,158,3,21.0,248,800.0,1,30,28,43.68579051
58,5,0,10,192,20,2020,2,11,10,3,3,804,7,7.0,178,500.0,1,135,120,43.6538004
59,5,2,11,193,6,2020,2,11,8,16,4,144,7,9.0,83,800.0,1,30,28,43.68579051
7,5,0,10,192,14,2020,2,11,12,16,4,440,3,10.0,225,2500.0,1,132,117,43.6696478
59,5,4,9,191,17,2020,2,11,12,12,0,512,5,21.0,134,1000.0,1,36,23,43.6568225
58,5,6,8,190,19,2020,3,12,21,16,3,754,3,18.0,178,550.0,1,30,28,43.68421041
58,5,2,11,193,21,2020,3,12,12,6,5,983,3,18.0,225,109.9899979,1,35,33,43.73627856
59,5,5,7,189,21,2020,3,12,20,14,5,957,10,12.0,134,764.0,1,119,105,43.67180931
58,5,2,11,193,15,2020,3,12,15,0,3,1078,7,21.0,116,250.0,1,83,71,43.6478204
58,6,1,1,153,19,2020,3,12,19,3,5,754,7,1.0,9,600.0,1,83,71,43.64124569
37,5,3,12,194,9,2020,3,12,9,3,5,405,10,18.0,9,689.2800293,1,124,110,43.63972028
58,5,2,11,193,20,2020,3,12,5,3,5,1078,5,1.0,9,650.0,1,135,120,43.64706349
58,5,3,12,194,13,2020,3,12,21,3,0,169,3,21.0,35,549.9899902,1,124,110,43.64122309
56,5,3,12,194,22,2020,3,12,22,16,5,1090,4,24.0,9,689.2800293,1,125,111,43.66878115
58,5,3,12,194,19,2020,3,12,19,13,1,1078,7,10.0,116,1500.0,1,153,6,43.6586752
59,5,5,7,189,16,2020,3,12,19,7,5,754,7,7.0,9,379.9899902,1,154,130,43.76288209
7,5,4,9,191,0,2020,3,12,15,16,3,1055,5,21.0,33,2000.0,1,55,46,43.68280851
56,5,2,11,193,10,2020,3,12,12,14,0,365,5,11.0,248,7500.0,1,3,3,43.67496542
58,5,2,11,193,20,2020,3,12,5,3,5,1078,5,1.0,9,650.0,1,135,120,43.64706349
59,6,5,30,182,17,2020,3,12,12,14,5,730,7,9.0,225,600.0,1,119,105,43.68622284
59,5,2,11,193,19,2020,3,12,14,14,5,754,7,27.0,9,700.0,1,51,44,43.70410489
59,5,3,12,194,13,2020,3,12,13,7,0,754,3,10.0,35,499.0,1,4,130,43.75791339
58,1,1,12,224,16,2020,3,12,14,13,0,1046,5,9.0,266,375.0,1,153,6,43.6584986
59,5,2,11,193,19,2020,3,12,14,14,5,754,7,21.0,133,600.0,1,51,44,43.70410489
59,6,5,30,182,17,2020,3,12,12,14,5,613,7,21.0,225,500.0,1,119,105,43.68622284
58,5,0,10,192,18,2020,1,13,9,12,0,1078,3,30.0,35,0.0,1,93,79,43.6604213
59,5,3,12,194,18,2020,1,13,9,14,5,754,7,2.0,9,650.0,1,3,3,43.66871991
7,6,6,17,169,11,2020,1,13,14,14,4,554,3,9.0,34,900.0,1,82,70,43.68420906
7,6,6,17,169,11,2020,1,13,14,14,4,554,3,9.0,34,900.0,1,82,70,43.68420906
58,5,5,7,189,14,2020,1,13,10,7,5,957,3,8.0,9,1100.0,1,154,130,43.77515229
7,6,6,17,169,11,2020,1,13,14,14,4,554,3,9.0,34,900.0,1,82,70,43.68420906
58,5,5,7,189,14,2020,1,13,10,7,5,730,3,10.0,133,1000.0,1,154,130,43.77515229
58,5,0,10,192,19,2020,1,13,10,3,5,403,7,21.0,9,520.0,1,34,32,43.66346741
58,5,3,12,194,20,2020,1,13,7,3,0,494,7,21.0,225,500.0,1,83,71,43.64083109
7,5,0,10,192,11,2020,1,13,10,13,4,176,3,10.0,9,3600.0,1,153,6,43.65906
58,5,5,7,189,14,2020,1,13,10,7,5,867,3,8.0,48,950.0,1,154,130,43.77515229
58,5,1,13,195,14,2020,1,13,16,12,4,169,3,21.0,248,600.0,1,21,19,43.6643246
7,6,6,17,169,11,2020,1,13,14,14,4,554,3,9.0,34,900.0,1,82,70,43.68420906
58,5,2,11,193,0,2020,1,13,11,0,3,1046,7,1.0,248,299.9899902,1,71,32,43.66086431
58,7,1,23,83,18,2020,1,13,19,3,0,754,7,12.0,35,250.0,1,109,95,43.65929371
59,5,1,13,195,8,2020,1,13,18,14,5,1078,7,20.0,35,800.0,1,155,137,43.705385
59,5,0,10,192,1,2020,1,13,13,7,0,754,2,30.0,9,800.0,1,4,130,43.76151559
39,5,3,12,194,18,2020,1,13,13,13,5,730,4,18.0,167,1000.0,0,138,123,43.64937099
7,5,6,8,190,13,2020,1,13,15,16,3,405,4,7.0,33,600.0,1,55,46,43.679588
58,5,3,12,194,10,2020,5,14,17,3,4,403,7,24.0,248,500.0,1,135,120,43.64968579
58,5,1,13,195,16,2020,5,14,17,16,3,403,5,1.0,225,2000.0,1,30,28,43.6828478
58,5,1,13,195,23,2020,5,14,17,16,3,1078,3,10.0,9,0.0,1,101,89,43.67215224
58,5,5,14,196,17,2020,5,14,20,0,0,754,0,14.0,9,450.0,1,78,66,43.66293803
58,5,6,8,190,9,2020,5,14,9,13,0,536,7,7.0,9,735.0,1,126,123,43.64288068
58,5,1,13,195,17,2020,5,14,10,13,5,754,7,1.0,9,629.9899902,1,153,6,43.65407279
58,6,3,14,166,18,2020,5,14,18,5,0,1078,3,21.0,93,300.0,1,64,53,43.68647879
59,8,0,1,122,0,2020,5,14,15,2,4,957,7,24.0,9,1300.0,1,67,56,43.68322342
58,5,5,7,189,9,2020,5,14,9,3,0,754,5,24.0,248,400.0,1,74,62,43.6576338
58,5,3,12,194,10,2020,5,14,15,9,0,1046,10,21.0,9,0.0,1,14,12,43.68593374
59,6,2,27,179,13,2020,5,14,12,6,1,957,3,27.0,133,1400.0,1,15,13,43.76912959
59,5,2,11,193,1,2020,5,14,16,14,0,754,10,8.0,133,500.0,1,155,137,43.70916789
58,5,1,13,195,16,2020,5,14,17,16,3,754,5,1.0,9,1000.0,1,30,28,43.6828478
59,5,5,14,196,13,2020,5,14,17,14,1,600,7,6.0,133,600.0,1,134,119,43.71036837
7,5,1,13,195,16,2020,5,14,16,8,0,170,3,29.0,25,499.0,1,8,7,43.7683358
59,5,5,14,196,21,2020,6,15,18,14,5,405,3,18.0,20,700.0,1,123,83,43.69930074
59,5,5,14,196,4,2020,6,15,9,7,4,673,3,21.0,230,550.0,1,80,68,43.73214687
59,5,5,14,196,4,2020,6,15,9,7,4,673,0,0.0,229,170.0,1,80,68,43.73214687
58,6,3,28,180,18,2020,6,15,12,3,0,754,3,20.0,225,2000.0,1,83,71,43.64124569
58,5,6,15,197,3,2020,6,15,11,16,0,1078,7,6.0,9,0.0,1,55,46,43.6820421
7,5,1,13,195,21,2020,6,15,15,14,3,389,5,18.0,212,150.0,1,123,83,43.70259562
7,5,6,1,183,0,2020,6,15,22,14,0,94,7,1.0,35,3000.0,1,103,83,43.7067408
58,5,6,15,197,15,2020,6,15,20,12,5,754,7,7.0,9,450.0,1,126,123,43.64764839
59,6,4,25,177,8,2020,6,15,21,14,5,754,7,24.0,35,0.0,1,103,83,43.708003
58,5,6,15,197,18,2020,6,15,20,13,4,144,3,18.0,9,500.0,1,153,6,43.6577626
59,5,6,15,197,17,2020,6,15,18,14,3,1046,7,18.0,9,900.0,1,123,83,43.70354712
59,5,0,10,192,13,2020,6,15,17,7,0,1078,7,40.0,212,900.0,1,4,130,43.75791339
58,6,3,28,180,18,2020,6,15,12,3,0,403,3,20.0,9,1925.0,1,83,71,43.64124569
59,5,5,14,196,12,2020,6,15,18,2,0,405,3,24.0,133,800.0,1,51,44,43.68865192
58,5,6,15,197,1,2020,6,15,12,3,5,754,1,9.0,116,2500.0,1,135,120,43.65205649
58,5,6,15,197,5,2020,6,15,11,2,0,1078,3,21.0,212,300.0,1,67,56,43.69797138
59,5,5,14,196,4,2020,6,15,9,7,4,758,0,21.0,225,300.0,1,80,68,43.73214687
7,5,6,15,197,6,2020,6,15,9,16,1,957,1,0.0,33,3000.0,1,30,28,43.68032569
58,5,1,13,195,3,2020,6,15,0,3,5,754,5,20.0,248,2000.0,1,124,110,43.63972028
53,5,6,15,197,18,2020,4,16,20,12,5,711,1,1.0,12,1650.0,1,119,105,43.67160661
59,5,5,14,196,15,2020,4,16,21,6,0,754,7,20.0,9,600.0,1,157,139,43.76755718
59,5,6,8,190,18,2020,4,16,15,8,0,1046,4,24.0,133,750.0,1,8,7,43.7683358
58,5,4,16,198,7,2020,4,16,16,9,0,754,3,21.0,35,400.0,1,146,129,43.75957402
58,5,3,5,187,11,2020,4,16,22,12,0,403,7,21.0,152,1000.0,1,126,123,43.64942879
59,5,4,16,198,14,2020,4,16,16,14,0,144,5,11.0,9,2500.0,1,123,83,43.70033474
58,5,4,16,198,17,2020,4,16,22,12,4,1078,3,6.0,212,0.0,1,36,23,43.6593548
59,5,6,15,197,8,2020,4,16,15,14,1,552,3,18.0,9,0.0,1,103,83,43.70759841
58,5,6,15,197,12,2020,4,16,21,16,3,403,3,21.0,9,700.0,1,38,35,43.68516733
59,5,5,14,196,19,2020,4,16,11,3,5,758,10,3.0,9,220.0,1,3,3,43.67212372
58,5,5,14,196,23,2020,4,16,10,3,3,754,3,15.0,133,500.0,1,136,121,43.6603283
59,6,0,19,171,12,2020,4,16,11,7,3,1192,5,10.0,9,300.0,1,40,130,43.76674369
58,5,5,14,196,23,2020,4,16,10,3,3,600,4,18.0,9,600.0,1,136,121,43.6603283
7,5,4,16,198,2,2020,4,16,12,16,3,405,3,21.0,139,300.0,1,150,134,43.67288829
7,5,1,13,195,0,2020,0,17,16,9,3,820,7,18.0,133,350.0,1,146,129,43.75925882
58,5,0,17,199,11,2020,0,17,11,3,0,983,3,18.0,116,170.0,1,141,88,43.64529179
58,5,0,17,199,7,2020,0,17,8,0,4,754,4,24.0,9,450.0,1,71,32,43.66536832
58,5,4,16,198,9,2020,0,17,0,13,5,1046,7,21.0,248,600.0,1,153,6,43.65213469
58,5,0,17,199,8,2020,0,17,12,16,3,730,4,0.0,35,1400.0,1,101,89,43.67320424
58,5,0,17,199,8,2020,0,17,12,16,3,820,3,0.0,168,689.2800293,1,101,89,43.67320424
59,5,3,12,194,23,2020,0,17,17,14,0,1078,3,21.0,190,400.0,1,103,83,43.70707871
58,5,6,15,197,6,2020,0,17,17,13,1,144,7,32.0,225,500.0,1,153,6,43.64733019
59,5,1,13,195,6,2020,0,17,10,7,0,138,4,9.0,29,430.0,1,10,9,43.73412877
59,5,0,17,199,17,2020,0,17,18,8,0,169,3,21.0,35,406.7900085,1,113,99,43.78708504
59,5,3,12,194,23,2020,0,17,17,14,0,888,3,21.0,133,900.0,1,103,83,43.70707871
58,5,0,17,199,6,2020,0,17,23,2,3,1046,3,21.0,133,500.0,1,29,27,43.67620502
58,5,4,16,198,23,2020,0,17,19,3,0,1046,7,12.0,212,800.0,1,3,3,43.66879641
59,5,5,14,196,21,2020,0,17,18,7,0,1046,7,24.0,190,900.0,1,154,130,43.76497779
58,5,0,17,199,13,2020,0,17,15,12,5,403,7,6.0,9,640.0,1,126,123,43.65395409
59,5,6,15,197,19,2020,0,17,17,14,1,403,4,7.0,133,500.0,1,134,119,43.70612628
58,5,5,14,196,18,2020,0,17,18,3,0,804,3,18.0,168,250.0,1,57,123,43.64024488
58,5,4,16,198,1,2020,0,17,16,16,0,804,3,10.0,240,100.0,1,38,35,43.68765872
58,5,4,16,198,6,2020,0,17,17,3,0,1078,7,5.0,116,300.0,1,3,3,43.67367902
45,5,0,17,199,21,2020,0,17,21,10,5,440,0,1.0,248,500.0,1,85,73,43.79228499
59,5,0,17,199,20,2020,0,17,21,10,1,164,0,1.0,9,250.0,1,85,73,43.79386449
59,5,4,16,198,20,2020,0,17,20,8,5,241,1,3.0,9,3500.0,1,58,48,43.77102562
58,5,4,16,198,1,2020,0,17,16,16,0,804,3,10.0,212,100.0,1,38,35,43.68765872
58,5,2,18,200,3,2020,2,18,5,7,0,1090,4,1.0,9,689.2800293,1,27,25,43.73474755
58,5,6,15,197,21,2020,2,18,10,3,5,1046,4,30.0,9,1100.0,1,52,88,43.63864478
58,5,2,18,200,3,2020,2,18,5,7,0,754,7,18.0,133,750.0,1,27,25,43.73474755
58,5,0,17,199,21,2020,2,18,1,3,1,754,7,8.0,212,600.0,1,138,123,43.64573069
58,5,2,18,200,3,2020,2,18,5,7,0,158,4,27.0,53,689.2800293,1,27,25,43.73474755
59,5,4,16,198,23,2020,2,18,0,7,0,169,3,40.0,116,650.0,1,4,130,43.75768039
58,5,2,18,200,3,2020,2,18,5,7,0,754,7,18.0,133,850.0,1,27,25,43.73474755
59,5,0,17,199,19,2020,2,18,10,14,5,758,10,7.0,123,190.0,1,96,82,43.69817165
58,5,0,17,199,23,2020,2,18,10,16,3,754,5,40.0,35,1000.0,1,125,111,43.66878115
58,5,1,13,195,23,2020,2,18,9,2,4,754,3,21.0,35,100.0,1,22,20,43.69314537
58,5,5,14,196,12,2020,2,18,11,12,5,600,3,24.0,225,800.0,1,126,123,43.64764839
58,5,2,18,200,11,2020,2,18,12,12,5,169,7,7.0,202,400.0,1,126,123,43.64764839
58,5,0,17,199,22,2020,2,18,18,7,0,1090,7,21.0,9,900.0,1,158,140,43.71434826
58,5,0,17,199,22,2020,2,18,17,7,0,1090,7,21.0,53,689.2800293,1,158,140,43.71434826
7,5,0,17,199,23,2020,2,18,1,14,3,862,3,12.0,270,1607.969971,1,82,70,43.71498526
58,5,0,17,199,17,2020,2,18,15,0,0,888,2,1.0,104,250.0,1,70,59,43.66657886
59,5,3,19,201,0,2020,3,19,13,7,4,403,7,8.0,93,900.0,1,40,130,43.7799934
59,5,2,18,200,19,2020,3,19,20,14,6,1078,7,3.0,266,900.0,1,119,105,43.67904053
58,5,2,18,200,22,2020,3,19,18,3,3,403,4,24.0,9,500.0,1,3,3,43.66590821
59,5,0,17,199,14,2020,3,19,15,14,1,1046,10,27.0,65,1300.0,1,155,137,43.7067408
59,5,3,19,201,0,2020,3,19,23,7,4,403,3,30.0,248,450.0,1,100,87,43.79056304
58,5,3,19,201,12,2020,3,19,21,11,0,758,1,60.0,33,1500.0,1,122,109,43.74331579
58,5,3,19,201,4,2020,3,19,12,0,3,552,3,12.0,9,1600.0,1,59,49,43.65629072
7,5,2,18,200,10,2020,3,19,6,3,4,758,3,22.0,116,4000.0,1,3,3,43.66991182
58,5,2,18,200,22,2020,3,19,17,12,0,403,3,24.0,9,425.0,1,25,23,43.6628053
58,5,3,19,201,14,2020,3,19,18,13,1,804,4,8.0,225,1200.0,1,153,6,43.6590982
58,5,3,19,201,13,2020,3,19,14,13,4,1078,5,1.0,9,120.0,1,36,23,43.6563248
58,5,4,16,198,23,2020,3,19,19,16,3,754,7,21.0,9,250.0,1,151,135,43.68694742
58,5,3,19,201,11,2020,3,19,13,16,1,754,3,7.0,152,270.0,1,38,35,43.68905472
7,5,2,18,200,10,2020,3,19,6,3,4,730,7,24.0,20,900.0,1,3,3,43.66991182
58,5,0,17,199,19,2020,3,19,7,0,1,723,7,21.0,9,650.0,1,118,104,43.6480491
58,5,2,18,200,22,2020,3,19,9,3,3,48,7,18.0,9,930.0,1,37,34,43.66018581
58,5,2,18,200,22,2020,3,19,9,3,3,1055,7,10.0,198,500.0,1,37,34,43.66018581
58,5,2,18,200,18,2020,1,20,20,14,0,754,7,1.0,9,150.0,1,103,83,43.70759841
58,5,1,20,202,7,2020,1,20,20,13,5,403,3,12.0,9,891.0,1,153,6,43.64988839
59,5,3,19,201,19,2020,1,20,20,7,0,754,5,18.0,9,800.0,1,158,140,43.72315065
58,5,1,20,202,2,2020,1,20,12,13,0,754,5,9.0,248,1159.329956,1,126,123,43.64330948
59,5,3,19,201,20,2020,1,20,14,14,4,888,3,21.0,104,100.0,1,3,3,43.67637412
58,5,2,18,200,22,2020,1,20,10,13,5,754,7,7.0,190,500.0,1,138,123,43.64650429
7,6,1,29,181,14,2020,1,20,12,3,0,350,4,0.0,9,2500.0,1,83,71,43.64348639
58,5,1,20,202,3,2020,1,20,6,12,0,1078,7,3.0,9,1200.0,1,102,90,43.67077921
58,5,1,20,202,5,2020,1,20,5,16,3,983,3,18.0,35,170.0,1,31,29,43.68413959
58,5,3,19,201,14,2020,1,20,8,16,3,772,4,21.0,212,689.2800293,1,55,46,43.67182579
7,6,1,29,181,14,2020,1,20,12,3,0,176,3,0.0,9,5500.0,1,83,71,43.64348639
59,5,6,15,197,17,2020,1,20,17,7,0,1078,3,21.0,266,475.0,1,40,130,43.7800939
58,5,1,20,202,5,2020,1,20,5,16,3,440,3,21.0,9,500.0,1,31,29,43.68413959
59,5,3,19,201,20,2020,1,20,14,14,4,888,3,21.0,0,100.0,1,3,3,43.67637412
7,5,0,17,199,22,2020,1,20,11,16,1,94,7,10.0,9,689.2800293,1,16,14,43.67976178
58,5,1,20,202,5,2020,1,20,5,16,3,983,3,1.0,35,140.0,1,31,29,43.68413959
59,5,1,20,202,0,2020,1,20,11,3,3,167,3,21.0,133,800.0,1,3,3,43.66785371
58,5,1,20,202,3,2020,1,20,6,12,0,1078,4,3.0,9,1356.0,1,102,90,43.67077921
58,5,1,20,202,20,2020,1,20,20,13,0,888,3,24.0,9,500.0,1,126,123,43.64330948
58,5,3,19,201,14,2020,1,20,8,16,3,1090,4,21.0,104,689.2800293,1,55,46,43.67182579
58,5,1,20,202,6,2020,1,20,16,3,5,758,4,18.0,9,400.0,1,138,123,43.64327298
58,5,5,21,203,9,2020,5,21,9,0,4,552,7,11.0,116,689.2800293,1,71,32,43.66536832
59,5,1,20,202,10,2020,5,21,10,8,0,1046,5,18.0,35,1500.0,1,8,7,43.76645759
36,5,2,18,200,16,2020,5,21,13,1,5,820,7,6.0,9,260.0,1,144,127,43.70447355
53,5,1,20,202,22,2020,5,21,18,13,5,758,1,1.0,20,2500.0,1,57,123,43.64158898
58,5,5,21,203,8,2020,5,21,20,12,5,361,7,8.0,168,1000.0,1,25,23,43.67041991
58,5,5,21,203,9,2020,5,21,9,0,4,552,7,11.0,116,1100.0,1,71,32,43.66536832
59,5,5,14,196,10,2020,5,21,16,12,5,957,4,18.0,33,975.0,1,93,79,43.65273299
59,5,3,19,201,6,2020,5,21,13,14,3,754,7,7.0,9,650.0,1,3,3,43.67827793
36,5,2,18,200,16,2020,5,21,13,1,5,1089,7,6.0,9,300.0,1,144,127,43.70447355
59,5,5,21,203,13,2020,5,21,15,3,5,405,7,9.0,25,925.0,1,3,3,43.67031062
59,5,5,21,203,4,2020,5,21,10,16,3,957,11,16.0,9,800.0,1,55,46,43.67519979
59,5,1,20,202,10,2020,5,21,10,8,0,1046,5,18.0,35,1500.0,1,8,7,43.76645759
