PRIMARY_OFFENCE,OCC_MONTH,OCC_DOW,OCC_DAY,OCC_DOY,OCC_HOUR,REPORT_YEAR,REPORT_DOW,REPORT_DAY,REPORT_HOUR,DIVISION,PREMISES_TYPE,BIKE_MAKE,BIKE_TYPE,BIKE_SPEED,BIKE_COLOUR,BIKE_COST,STATUS,NEIGHBOURHOOD_158,NEIGHBOURHOOD_140,LAT_WGS84
68,10,6,18,291,15,2017,3,22,15,12,0,1109,7,1.0,10,300.0,1,93,79,43.6586559
68,10,2,21,294,21,2017,3,22,9,12,0,1109,5,20.0,36,1500.0,1,93,79,43.65240439
68,10,3,22,295,19,2017,3,22,20,2,1,987,4,0.0,10,4000.0,1,152,136,43.68306642
68,10,2,21,294,20,2017,3,22,0,13,0,741,4,20.0,253,1000.0,1,153,6,43.6592374
68,10,3,22,295,18,2017,3,22,18,13,5,629,5,11.0,34,2000.0,1,7,6,43.6624776
68,10,0,20,293,23,2017,3,22,11,3,5,749,3,20.0,34,1000.0,0,83,71,43.64299529
68,10,2,21,294,21,2017,3,22,9,12,0,1077,5,11.0,36,0.0,0,93,79,43.65240439
68,10,2,21,294,20,2017,3,22,0,13,0,741,5,30.0,10,1000.0,1,153,6,43.6592374
68,10,4,19,292,18,2017,3,22,16,3,5,207,4,1.0,26,300.0,0,74,62,43.64954809
68,10,3,8,281,23,2017,3,22,21,13,0,741,4,24.0,10,597.0,0,74,62,43.65005979
68,10,4,19,292,21,2017,3,22,12,1,3,1115,4,0.0,36,687.0,1,94,80,43.6824568
68,10,4,19,292,8,2017,1,23,6,13,5,448,10,6.0,37,450.0,0,153,6,43.64895619
68,10,5,17,290,23,2017,1,23,14,11,3,1121,10,10.0,10,700.0,0,28,26,43.73738248
8,10,1,23,296,11,2017,1,23,18,12,0,776,7,18.0,229,250.0,0,93,79,43.65214259
67,10,1,23,296,14,2017,1,23,18,13,1,1109,4,24.0,10,1200.0,1,153,6,43.6608114
8,10,1,23,296,11,2017,1,23,18,12,0,776,7,18.0,229,250.0,1,93,79,43.65214259
68,10,2,21,294,17,2017,1,23,19,4,1,741,10,24.0,135,650.0,0,46,58,43.61433721
68,10,3,15,288,14,2017,1,23,13,13,5,776,7,1.0,10,536.6300049,0,153,6,43.64918409
68,10,5,10,283,21,2017,1,23,19,12,5,776,5,30.0,10,300.0,1,36,23,43.6576949
68,5,3,30,211,11,2017,1,23,12,7,5,448,3,27.0,10,400.0,0,4,130,43.75760889
68,10,2,21,294,19,2017,1,23,11,13,1,502,7,7.0,253,400.0,1,126,123,43.64207578
68,11,2,2,245,22,2017,1,23,22,7,0,917,7,21.0,216,404.0,0,147,131,43.7749109
67,10,0,20,293,21,2017,1,23,20,13,0,776,4,27.0,10,500.0,0,57,123,43.64163888
67,10,0,20,293,23,2017,1,23,13,0,6,776,7,7.0,10,750.0,1,59,49,43.65396783
68,10,3,22,295,20,2017,1,23,15,3,3,1077,7,1.0,10,509.0,1,83,71,43.64853169
68,10,2,21,294,6,2017,5,24,10,9,5,776,7,5.0,10,50.0,0,13,11,43.75564297
10,10,0,20,293,15,2017,5,24,7,3,0,1086,5,12.0,216,300.0,1,52,88,43.63736648
68,10,0,6,279,0,2017,5,24,14,3,5,987,4,13.0,135,2600.0,1,57,123,43.64014058
68,10,3,22,295,15,2017,5,24,13,12,3,780,4,10.0,255,687.0,1,93,79,43.65547239
68,10,1,23,296,22,2017,5,24,17,13,5,172,7,7.0,253,200.0,0,74,62,43.6560066
68,10,1,9,282,12,2017,5,24,12,16,4,776,10,21.0,10,1800.0,0,125,111,43.6574335
68,10,5,24,297,8,2017,5,24,13,12,2,776,7,1.0,253,400.0,1,102,90,43.66924041
67,10,1,23,296,7,2017,5,24,14,13,1,1077,3,21.0,10,400.0,1,153,6,43.64960629
68,10,6,18,291,12,2017,5,24,14,3,5,1077,3,21.0,10,600.0,1,52,88,43.63746128
68,10,3,1,274,14,2017,5,24,14,12,5,409,7,24.0,85,1069.0,1,93,79,43.65160119
67,10,3,22,295,23,2017,5,24,18,0,0,776,4,3.0,36,665.0,1,37,34,43.65746531
68,10,1,23,296,18,2017,5,24,11,3,5,776,7,1.0,253,400.0,1,141,88,43.64065218
67,10,5,24,297,3,2017,5,24,11,3,5,147,7,24.0,10,800.0,1,135,120,43.64939749
10,10,0,20,293,15,2017,5,24,7,3,0,987,5,12.0,35,500.0,1,52,88,43.63736648
68,10,5,24,297,23,2017,6,25,0,12,5,776,10,22.0,118,3000.0,0,25,23,43.6646441
68,10,5,24,297,17,2017,6,25,20,13,5,172,7,10.0,95,200.0,0,74,62,43.6586797
68,11,4,21,264,6,2017,6,25,9,13,2,173,3,0.0,10,150.0,1,136,121,43.6613182
68,10,5,24,297,21,2017,6,25,16,13,0,741,3,11.0,135,4999.0,1,57,123,43.64099988
68,10,1,23,296,8,2017,6,25,13,14,5,501,7,18.0,85,0.0,1,3,3,43.67423052
68,10,2,14,287,8,2017,6,25,22,16,5,776,7,18.0,10,500.0,1,101,89,43.66844124
8,10,5,24,297,4,2017,6,25,19,3,0,147,5,10.0,135,1500.0,1,83,71,43.64083109
68,10,6,25,298,15,2017,6,25,17,16,5,776,7,21.0,162,260.0,0,16,14,43.67664417
68,10,4,12,285,17,2017,6,25,17,4,2,1109,5,1.0,10,350.0,1,98,85,43.6004586
68,10,5,24,297,20,2017,6,25,20,0,0,776,7,27.0,36,950.0,0,60,50,43.63713821
68,10,6,25,298,12,2017,6,25,17,12,5,409,7,24.0,10,674.0,1,93,79,43.6588651
68,10,6,25,298,16,2017,6,25,22,3,1,917,4,7.0,162,400.0,1,136,121,43.66553371
68,10,5,24,297,16,2017,6,25,15,13,5,1109,7,1.0,36,769.9899902,0,138,123,43.64745079
68,10,3,22,295,21,2017,6,25,14,3,5,1109,3,18.0,229,150.0,0,3,3,43.67218192
68,10,1,9,282,11,2017,6,25,11,13,1,776,5,12.0,10,3000.0,1,138,123,43.64785099
68,10,5,24,297,18,2017,6,25,11,3,5,409,7,21.0,10,1400.0,1,52,88,43.63747028
68,10,5,24,297,10,2017,6,25,12,14,2,1109,5,1.0,10,700.0,1,82,70,43.71180054
68,10,2,7,280,10,2017,6,25,22,5,5,1109,7,10.0,189,113.0,0,140,125,43.72616703
68,10,5,24,297,19,2017,6,25,19,16,3,776,2,1.0,36,200.0,1,55,46,43.66763387
68,10,6,25,298,8,2017,6,25,17,12,4,409,5,24.0,253,900.0,0,126,123,43.64252058
68,10,5,24,297,6,2017,6,25,9,13,5,548,7,1.0,10,800.0,1,138,123,43.64912539
68,10,5,24,297,23,2017,6,25,0,12,5,776,5,22.0,118,3000.0,1,25,23,43.6646441
68,1,5,15,227,17,2017,4,26,11,3,5,776,7,1.0,216,350.0,1,52,88,43.63851228
68,10,6,25,298,9,2017,4,26,11,13,5,776,7,21.0,253,500.0,0,153,6,43.64791599
68,10,1,23,296,19,2017,4,26,12,3,5,599,4,3.0,118,740.0,1,141,88,43.64471849
68,11,6,20,263,8,2017,4,26,9,13,2,846,3,0.0,10,600.0,1,7,6,43.66681111
68,10,4,26,299,10,2017,4,26,10,13,5,411,5,21.0,13,3500.0,1,138,123,43.64549678
68,10,6,25,298,22,2017,4,26,11,4,0,473,7,10.0,36,109.0,1,63,77,43.62296489
68,10,1,23,296,19,2017,4,26,12,3,5,599,4,3.0,118,700.0,1,141,88,43.64471849
67,10,4,26,299,12,2017,4,26,15,11,2,780,3,16.0,255,200.0,1,149,133,43.77758451
68,10,6,25,298,17,2017,4,26,10,3,5,789,3,12.0,194,200.0,0,57,123,43.64024488
67,10,3,1,274,12,2017,4,26,23,3,4,409,10,1.0,10,800.0,0,74,62,43.65266589
68,10,6,25,298,11,2017,4,26,17,3,3,1109,7,1.0,10,500.0,1,135,120,43.6534235
68,10,1,16,289,0,2017,4,26,15,3,5,564,7,3.0,80,400.0,1,141,88,43.64416969
68,10,4,19,292,9,2017,0,27,9,13,5,1077,7,24.0,10,600.0,1,7,6,43.6613701
68,10,4,26,299,16,2017,0,27,8,14,2,409,3,20.0,180,1354.869995,1,82,70,43.71180054
68,10,4,26,299,18,2017,0,27,1,12,5,1109,4,1.0,180,450.0,1,36,23,43.6563248
68,10,0,27,300,9,2017,0,27,9,16,2,917,4,12.0,36,1500.0,1,125,111,43.66922726
68,10,6,25,298,17,2017,0,27,14,12,1,409,7,21.0,10,750.0,0,36,23,43.64914349
68,10,3,22,295,14,2017,0,27,18,12,5,776,7,1.0,36,300.0,1,126,123,43.64983139
68,10,4,26,299,19,2017,0,27,13,12,2,1109,4,1.0,36,400.0,1,36,23,43.6579503
68,10,4,12,285,23,2017,0,27,14,12,1,776,7,21.0,216,550.0,0,25,23,43.66736871
68,10,0,27,300,12,2017,0,27,17,13,2,776,7,7.0,229,595.0,0,136,121,43.6584966
68,10,0,20,293,23,2017,0,27,17,3,3,776,4,3.0,80,400.0,0,135,120,43.65023309
68,10,0,27,300,5,2017,0,27,18,13,2,1077,3,9.0,216,0.0,1,136,121,43.66803421
68,10,4,26,299,13,2017,0,27,14,12,0,776,7,1.0,36,536.0,1,126,123,43.64904429
62,10,4,26,299,2,2017,0,27,12,9,3,780,1,3.0,272,687.0,0,26,24,43.70130712
62,10,5,24,297,12,2017,0,27,18,13,4,297,9,0.0,10,2400.0,0,153,6,43.65296289
68,10,0,27,300,8,2017,0,27,10,0,1,147,5,22.0,216,3399.0,0,60,50,43.6448845
68,10,4,26,299,21,2017,0,27,9,0,1,1014,4,13.0,36,350.0,1,83,71,43.6497668
68,10,0,20,293,9,2017,0,27,9,12,0,776,11,1.0,36,500.0,1,126,123,43.65395409
68,10,4,26,299,23,2017,0,27,10,12,5,780,7,0.0,162,1400.0,0,126,123,43.65182279
68,10,3,22,295,15,2017,2,28,13,13,2,776,3,24.0,154,850.0,0,7,6,43.6652274
8,10,0,27,300,9,2017,2,28,10,3,0,629,4,12.0,135,500.0,0,136,121,43.6595036
68,10,2,21,294,9,2017,2,28,14,2,0,776,7,21.0,10,1000.0,0,51,44,43.68629892
68,10,2,28,301,8,2017,2,28,21,16,3,776,7,21.0,80,200.0,1,101,89,43.66993604
68,10,5,17,290,12,2017,2,28,18,14,2,776,5,10.0,10,1149.0,0,103,83,43.7095885
8,10,0,27,300,12,2017,2,28,9,13,1,776,5,16.0,180,1170.0,0,74,62,43.65005979
67,10,0,27,300,5,2017,2,28,15,13,2,776,7,14.0,10,200.0,1,136,121,43.6598195
68,10,2,28,301,22,2017,3,29,10,13,1,409,3,27.0,135,800.0,0,153,6,43.6563248
68,10,4,26,299,9,2017,3,29,15,13,0,1077,5,18.0,10,1000.0,1,57,123,43.64163888
67,10,3,29,302,5,2017,3,29,14,13,0,776,5,21.0,10,5000.0,0,57,123,43.64163888
68,10,0,20,293,19,2017,3,29,19,3,0,409,3,21.0,10,1200.0,0,83,71,43.64299529
67,10,3,29,302,4,2017,3,29,14,16,4,776,3,30.0,253,2543.52002,0,125,111,43.65985901
67,10,2,28,301,1,2017,3,29,9,12,5,780,8,1.0,10,687.0,0,93,79,43.65533389
68,10,0,20,293,19,2017,3,29,19,3,0,409,3,21.0,10,1149.0,0,83,71,43.64299529
67,10,3,29,302,5,2017,3,29,14,13,0,776,3,22.0,10,1500.0,1,57,123,43.64163888
68,10,3,29,302,22,2017,3,29,22,14,1,776,5,16.0,10,1500.0,0,119,105,43.67160661
68,10,2,28,301,22,2017,3,29,10,13,1,409,3,27.0,85,800.0,1,153,6,43.6563248
67,10,2,28,301,20,2017,3,29,17,13,5,776,4,3.0,80,1200.0,1,74,62,43.65098429
67,10,2,28,301,13,2017,1,30,17,13,5,409,3,9.0,253,300.0,0,138,123,43.64397918
8,10,1,16,289,0,2017,1,30,11,13,0,356,5,21.0,13,3000.0,0,7,6,43.66716191
68,10,1,30,303,11,2017,1,30,16,12,5,776,3,12.0,36,0.0,0,115,101,43.6573718
67,10,1,2,275,13,2017,1,30,14,13,0,917,7,21.0,216,0.0,1,57,123,43.64163888
8,10,3,29,302,7,2017,1,30,18,11,3,173,3,21.0,43,300.0,0,139,124,43.76479971
65,10,2,28,301,15,2017,1,30,13,12,0,179,1,27.0,10,10000.0,0,93,79,43.65154369
68,10,0,27,300,10,2017,1,30,15,12,4,776,3,18.0,10,600.0,1,36,23,43.6576949
68,10,6,25,298,18,2017,1,30,22,3,0,367,10,1.0,36,8419.0,0,57,123,43.63745868
68,11,6,20,263,18,2017,1,30,10,13,2,749,7,0.0,229,600.0,0,136,121,43.66542931
68,10,4,19,292,18,2017,1,30,17,14,5,776,3,21.0,216,300.0,0,119,105,43.67128151
45,10,1,30,303,6,2017,1,30,6,2,0,994,3,6.0,154,687.0,0,44,39,43.71360146
68,10,3,29,302,2,2017,1,30,13,3,3,776,7,3.0,154,500.0,1,135,120,43.64619049
68,10,6,25,298,18,2017,1,30,22,3,0,367,4,1.0,36,339.0,0,57,123,43.63745868
68,11,4,7,250,15,2017,1,30,17,12,2,741,5,7.0,10,1000.0,0,36,23,43.6579503
68,10,5,31,304,1,2017,5,31,13,16,3,367,5,7.0,10,859.0,1,125,111,43.66579294
8,10,3,29,302,5,2017,5,31,11,13,0,1121,4,0.0,10,3250.0,0,57,123,43.64163888
68,10,0,27,300,1,2017,5,31,13,0,4,570,4,21.0,189,2000.0,1,71,32,43.66536832
8,10,3,29,302,14,2017,5,31,1,3,0,749,4,21.0,135,2200.0,1,52,88,43.63621178
68,10,5,31,304,6,2017,5,31,14,12,0,613,7,21.0,135,200.0,0,115,101,43.6594306
67,10,5,31,304,15,2017,5,31,19,7,3,1109,4,7.0,10,100.0,1,40,130,43.76591369
8,10,3,29,302,14,2017,5,31,1,3,0,161,3,21.0,10,1000.0,1,52,88,43.63621178
68,10,1,30,303,0,2017,5,31,9,15,3,830,3,21.0,216,800.0,0,30,28,43.68311161
8,10,3,29,302,5,2017,5,31,11,13,0,1121,4,0.0,10,3250.0,0,57,123,43.64163888
68,10,4,26,299,12,2017,6,1,13,3,0,776,7,1.0,10,615.8499756,0,83,71,43.64299529
68,9,6,1,305,10,2017,6,1,20,3,1,776,4,1.0,10,500.0,1,138,123,43.64544808
68,10,1,30,303,13,2017,6,1,13,13,4,409,7,8.0,10,70.0,1,138,123,43.64594509
68,10,1,30,303,8,2017,6,1,13,13,5,172,4,21.0,10,100.0,1,153,6,43.6563248
68,11,1,25,268,19,2017,6,1,11,13,2,1121,3,0.0,10,700.0,1,136,121,43.66506641
68,10,2,21,294,2,2017,6,1,19,3,5,409,7,24.0,36,500.0,0,136,121,43.6573597
68,9,6,1,305,1,2017,6,1,19,12,0,881,3,24.0,10,1000.0,0,93,79,43.65154369
68,10,5,31,304,21,2017,6,1,14,0,4,830,7,1.0,10,500.0,1,71,32,43.66418463
68,10,5,31,304,19,2017,6,1,19,13,0,206,7,21.0,253,400.0,0,153,6,43.65906
68,10,6,25,298,9,2017,6,1,21,13,5,776,7,40.0,253,220.0,1,153,6,43.6608114
68,9,6,1,305,10,2017,6,1,20,3,1,1077,10,9.0,229,1500.0,1,138,123,43.64544808
68,10,6,25,298,12,2017,6,1,16,3,5,384,3,10.0,10,600.0,0,57,123,43.64024488
68,10,5,31,304,10,2017,6,1,20,3,3,741,4,8.0,170,700.0,0,109,95,43.6559692
67,9,6,1,305,7,2017,6,1,20,9,6,1109,7,18.0,10,400.0,0,106,92,43.69338422
68,10,1,30,303,21,2017,4,2,21,13,5,776,5,1.0,10,700.0,0,57,123,43.64099988
68,9,6,1,305,16,2017,4,2,18,16,6,501,3,5.0,180,500.0,0,38,35,43.68576473
68,9,4,2,306,9,2017,4,2,17,14,2,1121,4,30.0,10,800.0,1,81,69,43.72248127
68,11,0,22,265,16,2017,4,2,8,13,2,16,3,0.0,10,3500.0,0,136,121,43.6606437
8,9,4,2,306,13,2017,4,2,19,12,0,1120,3,10.0,10,40.0,0,115,101,43.6616564
68,10,1,30,303,21,2017,4,2,11,7,5,1225,3,0.0,10,300.0,0,143,126,43.78958203
68,10,0,27,300,11,2017,4,2,2,10,5,1109,7,15.0,118,0.0,0,86,73,43.8056433
45,10,3,29,302,12,2017,4,2,16,3,3,384,5,10.0,135,350.0,0,138,123,43.64551119
45,10,3,29,302,12,2017,4,2,16,3,3,780,5,10.0,10,687.0,1,138,123,43.64551119
68,10,2,21,294,9,2017,0,3,9,12,1,409,7,21.0,135,0.0,1,126,123,43.64578088
68,9,0,3,307,1,2017,0,3,19,16,3,830,3,18.0,192,75.0,0,55,46,43.67182579
68,9,0,3,307,14,2017,0,3,18,4,4,776,3,21.0,192,1000.0,1,63,77,43.61727355
68,10,5,31,304,9,2017,0,3,16,0,5,780,4,3.0,10,687.0,0,120,107,43.65573536
68,10,2,21,294,9,2017,0,3,9,12,1,409,7,21.0,10,0.0,0,126,123,43.64578088
68,10,0,20,293,17,2017,0,3,21,3,5,776,7,21.0,95,150.0,1,138,123,43.64672779
68,10,3,22,295,13,2017,0,3,15,2,2,172,4,30.0,10,400.0,1,23,21,43.67501362
68,9,0,3,307,6,2017,0,3,14,13,1,776,3,21.0,10,1200.0,1,126,123,43.64175478
67,9,6,1,305,10,2017,2,4,16,8,0,776,4,6.0,192,300.0,1,8,7,43.7683358
45,9,2,4,308,0,2017,2,4,1,10,5,756,7,21.0,10,687.0,1,1,1,43.77544334
68,9,2,4,308,1,2017,2,4,1,11,5,1121,3,18.0,49,150.0,0,139,124,43.7702255
68,9,2,4,308,12,2017,2,4,21,12,5,1120,3,12.0,226,800.0,0,93,79,43.65160119
68,10,0,20,293,11,2017,2,4,12,12,4,1077,10,27.0,253,800.0,1,25,23,43.6646441
8,10,1,23,296,0,2017,2,4,13,12,0,411,7,14.0,265,4000.0,0,126,123,43.64578088
68,10,3,22,295,5,2017,2,4,13,16,3,448,3,27.0,272,699.9899902,1,125,111,43.67182216
68,9,2,4,308,11,2017,2,4,15,12,5,1014,3,18.0,10,113.0,0,36,23,43.65243589
68,9,2,4,308,17,2017,2,4,21,14,5,1014,3,21.0,36,0.0,1,119,105,43.67080371
45,9,2,4,308,0,2017,2,4,1,10,5,1028,3,21.0,180,687.0,0,1,1,43.77544334
68,9,2,4,308,20,2017,2,4,22,7,0,409,7,9.0,36,700.0,1,4,130,43.75791339
67,9,6,1,305,10,2017,2,4,16,8,0,776,4,6.0,192,300.0,0,8,7,43.7683358
68,9,2,4,308,20,2017,2,4,22,7,0,409,7,9.0,10,700.0,1,4,130,43.75791339
67,9,3,5,309,1,2017,3,5,13,3,0,1077,7,8.0,10,500.0,1,83,71,43.64323449
68,9,3,5,309,0,2017,3,5,19,16,3,776,3,24.0,216,850.0,1,55,46,43.66674037
68,6,4,8,159,18,2017,3,5,18,3,5,1014,7,10.0,253,300.0,1,83,71,43.64323449
68,9,2,4,308,9,2017,3,5,12,13,2,1109,4,1.0,135,300.0,1,109,95,43.6552315
8,9,2,4,308,16,2017,3,5,9,16,4,749,3,1.0,216,300.0,1,55,46,43.68121801
60,9,0,3,307,18,2017,3,5,17,14,3,776,10,21.0,229,600.0,0,50,43,43.70699438
8,10,6,25,298,0,2017,3,5,22,3,0,356,5,20.0,10,687.0,0,57,123,43.64014058
8,9,2,4,308,16,2017,3,5,9,16,4,275,3,27.0,59,300.0,1,55,46,43.68121801
68,9,3,5,309,0,2017,3,5,19,16,3,776,3,24.0,216,850.0,1,55,46,43.66674037
60,9,0,3,307,18,2017,3,5,17,14,3,780,4,12.0,135,687.0,0,50,43,43.70699438
67,9,2,4,308,2,2017,3,5,1,12,4,820,8,4.0,10,5000.0,0,93,79,43.6607119
68,9,3,5,309,3,2017,1,6,10,16,5,741,7,21.0,162,600.0,1,125,111,43.66515203
68,9,1,6,310,9,2017,1,6,10,12,5,776,5,7.0,253,2400.0,1,36,23,43.65456039
68,9,1,6,310,8,2017,1,6,8,13,5,776,5,18.0,216,1865.0,0,138,123,43.64785099
67,10,3,22,295,20,2017,1,6,22,3,5,792,3,21.0,56,115.0,1,57,123,43.64024488
68,9,4,2,306,23,2017,1,6,17,3,5,4,7,1.0,66,666.0,1,52,88,43.63747028
67,10,1,16,289,21,2017,1,6,21,11,6,172,7,7.0,10,300.0,0,142,106,43.78103817
68,9,4,2,306,21,2017,1,6,18,2,0,881,4,21.0,10,900.0,1,67,56,43.6876107
68,9,1,6,310,15,2017,1,6,17,3,5,1077,3,21.0,10,0.0,1,138,123,43.64853399
68,9,1,6,310,8,2017,1,6,8,13,5,776,5,18.0,253,1500.0,1,138,123,43.64785099
67,9,6,1,305,12,2017,1,6,12,9,0,830,4,15.0,56,500.0,1,26,24,43.71706398
68,9,1,6,310,7,2017,5,7,21,7,5,264,7,21.0,137,687.0,0,4,130,43.75860949
68,9,5,7,311,0,2017,5,7,15,3,0,776,7,24.0,10,806.0,1,74,62,43.6571899
68,9,1,6,310,9,2017,5,7,10,14,2,448,3,27.0,10,600.0,0,82,70,43.70688356
67,10,3,29,302,18,2017,5,7,13,4,1,776,10,18.0,229,1300.0,0,63,77,43.62296489
68,9,5,7,311,17,2017,5,7,19,3,4,409,3,30.0,10,1500.0,0,135,120,43.64968579
67,9,5,7,311,15,2017,5,7,22,16,2,409,7,10.0,36,0.0,1,38,35,43.68367873
8,9,5,7,311,9,2017,6,8,9,14,4,1121,7,1.0,10,200.0,0,123,83,43.70528102
8,9,5,7,311,0,2017,6,8,14,3,4,173,7,18.0,226,300.0,0,135,120,43.64808329
67,9,5,7,311,1,2017,6,8,14,16,0,147,10,18.0,36,1500.0,0,125,111,43.6586325
67,9,5,7,311,22,2017,6,8,13,3,5,776,7,3.0,216,800.0,1,135,120,43.64841319
62,9,1,6,310,23,2017,6,8,20,15,5,322,1,3.0,10,687.0,0,131,116,43.69492702
67,9,6,8,312,7,2017,6,8,11,14,4,147,4,30.0,10,1500.0,1,3,3,43.67970693
68,9,5,7,311,23,2017,6,8,0,3,0,409,7,21.0,10,400.0,1,109,95,43.66356041
67,9,1,6,310,19,2017,6,8,8,13,0,409,7,18.0,56,100.0,0,7,6,43.66650931
68,9,6,8,312,3,2017,6,8,22,4,3,1121,10,1.0,10,1100.0,1,76,64,43.6546185
67,9,1,6,310,19,2017,6,8,8,13,0,409,3,30.0,253,1000.0,1,7,6,43.66650931
8,9,0,3,307,10,2017,6,8,11,16,0,741,4,11.0,180,1799.0,1,125,111,43.66515203
67,9,3,5,309,6,2017,6,8,13,8,1,409,4,21.0,10,200.0,1,5,4,43.73428041
68,9,4,9,313,0,2017,4,9,10,4,4,917,7,15.0,192,350.0,0,129,114,43.6332491
8,10,1,30,303,0,2017,4,9,21,12,1,780,4,5.0,106,475.0,1,21,19,43.6624204
8,10,3,29,302,6,2017,4,9,8,16,4,265,7,21.0,135,600.0,1,125,111,43.66227352
67,9,6,8,312,18,2017,4,9,13,3,4,1077,3,21.0,135,824.8599854,1,3,3,43.66812071
68,9,1,6,310,18,2017,4,9,11,3,4,749,3,0.0,10,687.0,0,124,110,43.63948339
67,9,6,8,312,18,2017,4,9,13,3,0,409,4,10.0,10,800.0,0,83,71,43.64299529
67,9,0,10,314,0,2017,0,10,0,11,3,395,3,27.0,162,3000.0,1,56,47,43.7527438
68,9,4,9,313,6,2017,0,10,18,7,1,776,5,21.0,10,1500.0,1,100,87,43.7807186
68,9,6,8,312,9,2017,0,10,14,7,1,548,7,1.0,229,300.0,1,100,87,43.7797644
67,9,4,9,313,18,2017,0,10,8,15,4,1121,8,0.0,10,2000.0,1,108,94,43.6965894
62,9,0,10,314,7,2017,0,10,15,15,5,322,1,1.0,10,2000.0,0,30,28,43.6828478
68,9,2,11,315,13,2017,2,11,16,12,0,97,5,1.0,10,4000.0,0,102,90,43.66924041
8,9,0,10,314,0,2017,2,11,16,12,4,987,7,21.0,118,759.0,0,93,79,43.6606932
8,9,5,7,311,9,2017,2,11,11,14,0,411,3,64.0,36,2000.0,0,156,138,43.69302164
68,9,2,11,315,13,2017,2,11,14,12,1,501,3,21.0,253,350.0,1,25,23,43.6639921
8,9,2,11,315,3,2017,2,11,20,12,1,749,5,18.0,10,3000.0,0,25,23,43.66940901
68,10,5,24,297,12,2017,2,11,17,12,2,741,5,16.0,10,900.0,1,36,23,43.6576949
68,9,2,11,315,20,2017,3,12,21,3,5,1109,5,1.0,10,1500.0,1,83,71,43.64251679
68,9,2,11,315,12,2017,3,12,2,0,5,776,4,8.0,10,0.0,1,37,34,43.65521641
68,9,3,12,316,10,2017,3,12,12,12,5,1121,7,1.0,135,300.0,1,36,23,43.65456039
62,9,3,12,316,12,2017,3,12,13,9,5,780,1,0.0,10,1000.0,0,106,92,43.69589562
68,9,5,7,311,15,2017,3,12,15,13,3,776,3,7.0,10,499.9899902,1,74,62,43.6562685
68,9,2,11,315,12,2017,3,12,17,13,0,1109,3,24.0,10,719.0,0,7,6,43.66681111
68,9,2,11,315,18,2017,3,12,22,12,5,147,3,27.0,36,1500.0,0,21,19,43.66763521
67,9,4,9,313,18,2017,1,13,18,13,0,147,7,12.0,10,1400.0,0,7,6,43.66681111
8,9,1,13,317,21,2017,1,13,21,2,3,1120,3,18.0,135,1000.0,0,50,43,43.70051376
68,9,3,12,316,19,2017,1,13,21,14,1,776,5,18.0,189,800.0,0,3,3,43.66947301
64,9,4,2,306,18,2017,1,13,23,3,0,411,4,21.0,10,2000.0,1,57,123,43.64002068
68,9,6,8,312,23,2017,1,13,21,13,5,776,4,3.0,216,600.0,1,153,6,43.65056379
67,10,5,31,304,19,2017,1,13,19,2,5,1109,7,24.0,135,760.0,0,152,136,43.67877792
64,9,4,2,306,18,2017,1,13,23,3,0,411,4,27.0,30,1500.0,0,57,123,43.64002068
62,9,1,13,317,16,2017,1,13,16,15,5,780,1,1.0,36,2000.0,1,38,35,43.68568152
68,9,3,12,316,10,2017,1,13,7,14,4,780,3,5.0,10,800.0,1,3,3,43.67320271
67,10,3,29,302,12,2017,1,13,14,16,0,90,1,0.0,10,1199.0,1,38,35,43.68011234
10,9,0,10,314,14,2017,1,13,9,16,0,1019,1,0.0,272,8000.0,0,125,111,43.66227352
67,9,2,11,315,21,2017,1,13,15,12,0,776,5,30.0,253,550.0,0,21,19,43.66763521
68,9,0,10,314,7,2017,1,13,12,13,1,776,3,24.0,135,800.0,1,153,6,43.65482239
68,9,3,12,316,10,2017,1,13,7,14,4,780,3,5.0,36,800.0,1,3,3,43.67320271
8,9,1,13,317,21,2017,1,13,21,2,3,173,3,18.0,36,600.0,1,50,43,43.70051376
68,9,0,10,314,7,2017,1,13,12,13,1,776,3,24.0,10,800.0,1,153,6,43.65482239
67,9,3,12,316,13,2017,1,13,15,12,2,776,5,9.0,118,900.0,1,36,23,43.6579503
67,9,3,12,316,0,2017,1,13,13,3,0,830,7,9.0,135,500.0,1,136,121,43.66553371
10,9,0,10,314,14,2017,1,13,9,16,0,1019,1,0.0,272,8000.0,0,125,111,43.66227352
67,9,3,12,316,16,2017,1,13,21,2,3,1109,0,1.0,10,300.0,0,152,136,43.68218422
67,9,0,10,314,19,2017,1,13,15,12,0,741,7,21.0,36,300.0,1,25,23,43.6636958
68,9,2,11,315,5,2017,5,14,9,3,0,1109,3,5.0,10,500.0,1,52,88,43.63746128
68,11,4,28,271,16,2017,5,14,7,13,2,970,2,0.0,10,2000.0,1,136,121,43.66410731
68,9,1,13,317,20,2017,5,14,9,3,5,917,4,7.0,229,300.0,1,109,95,43.6552315
68,9,1,13,317,20,2017,5,14,20,13,0,172,3,21.0,36,300.0,1,57,123,43.64341598
68,9,5,14,318,0,2017,5,14,0,4,5,1121,4,0.0,10,687.0,1,84,72,43.59021538
67,9,1,13,317,2,2017,5,14,3,12,1,741,5,30.0,189,1000.0,1,25,23,43.66872951
68,9,5,14,318,9,2017,5,14,16,9,4,917,3,18.0,216,450.0,1,33,31,43.75916384
